id,county_id,calendar_year,base_estimate,population_estimate,population_change,births,deaths,natural_change,international_migration,domestic_migration,net_migration,residual,gq_base_estimate,gq_estimate
10944,12116,2020,238267,239287,1020,556,485,,0,942,942,7,2562,2562
10945,12117,2020,70377,70378,1,158,152,,-1,-3,-4,-1,2923,2923
10946,12118,2020,2574,2577,3,8,12,,0,8,8,-1,10,10
10947,12119,2020,76205,76329,124,189,199,,4,133,137,-3,1402,1402
10948,12120,2020,20760,20702,-58,58,65,,0,-50,-50,-1,377,377
10949,12121,2020,21193,21209,16,46,70,,0,42,42,-2,895,895
10950,12122,2020,17478,17499,21,46,35,,0,11,11,-1,436,436
10951,12123,2020,14125,14084,-41,37,47,,0,-31,-31,0,761,761
10952,12124,2020,4739,4725,-14,12,25,,0,0,0,-1,114,114
10953,12125,2020,54795,54805,10,135,163,,0,39,39,-1,934,934
10954,12128,2020,82208,82157,-51,259,241,,4,-73,-69,0,935,935
10955,12129,2020,24754,24724,-30,53,91,,0,10,10,-2,338,338
10956,12130,2020,228614,227948,-666,580,981,,2,-249,-247,-18,8804,8804
10957,12131,2020,45746,45677,-69,122,189,,0,2,2,-4,1607,1607
10958,12133,2020,370647,371981,1334,1391,715,,19,610,629,29,10106,10106
10959,12134,2020,5133,5098,-35,13,14,,0,-34,-34,0,33,33
10960,12135,2020,103998,103647,-351,285,375,,0,-256,-256,-5,3859,3859
10961,12136,2020,3893,3881,-12,18,13,,0,-18,-18,1,60,60
10962,12137,2020,13877,13808,-69,35,69,,0,-34,-34,-1,370,370
10963,12138,2020,19476,19571,95,38,52,,0,111,111,-2,1221,1221
10964,12139,2020,42025,41928,-97,98,193,,0,2,2,-4,528,528
10965,12140,2020,4032,4007,-25,18,17,,0,-25,-25,-1,27,27
10966,12141,2020,16119,16133,14,41,59,,0,33,33,-1,40,40
10967,12142,2020,33596,33614,18,53,99,,0,68,68,-4,237,237
10968,12143,2020,20480,20434,-46,43,76,,0,-11,-11,-2,194,194
10969,12145,2020,16220,16229,9,29,54,,0,36,36,-2,111,111
10970,12146,2020,3953,3964,11,4,11,,0,18,18,0,0,0
10971,12147,2020,9153,9155,2,12,41,,0,33,33,-2,106,106
10972,12148,2020,12400,12451,51,28,42,,0,66,66,-1,178,178
10973,12149,2020,43265,43274,9,125,116,,0,0,0,0,490,490
10974,12151,2020,12720,12698,-22,34,42,,0,-11,-11,-3,107,107
10975,12152,2020,7078,7075,-3,21,21,,0,-2,-2,-1,92,92
10976,12154,2020,11338,11301,-37,24,41,,0,-20,-20,0,140,140
10977,12155,2020,50088,50077,-11,134,194,,-1,52,51,-2,564,564
10978,12156,2020,26627,26575,-52,72,92,,0,-30,-30,-2,535,535
10979,12157,2020,74188,73883,-305,187,292,,0,-198,-198,-2,2701,2701
10980,12158,2020,6103,6101,-2,18,15,,0,-4,-4,-1,190,190
10981,12159,2020,8751,8742,-9,26,42,,0,8,8,-1,166,166
10982,12160,2020,76458,76501,43,156,208,,0,101,101,-6,3862,3862
10983,12161,2020,1422,1414,-8,3,10,,0,-1,-1,0,1,1
10984,12162,2020,8400,8390,-10,32,30,,0,-11,-11,-1,26,26
10985,12163,2020,60939,60902,-37,190,193,,1,-34,-33,-1,669,669
10986,12164,2020,6269,6200,-69,7,37,,0,-38,-38,-1,82,82
10987,12165,2020,185186,184874,-312,339,538,,1,-98,-97,-16,2394,2394
10988,12166,2020,10286,10271,-15,26,47,,0,7,7,-1,106,106
10989,12167,2020,15702,15664,-38,25,53,,0,-7,-7,-3,221,221
10990,12168,2020,45818,45741,-77,107,147,,0,-33,-33,-4,1348,1348
10991,12169,2020,123416,123681,265,310,353,,1,310,311,-3,1276,1276
10992,12171,2020,42745,42784,39,100,154,,0,100,100,-7,575,575
10993,12172,2020,33163,33179,16,79,99,,0,35,35,1,941,941
10994,12173,2020,38470,38297,-173,127,71,,1,-234,-233,4,550,550
10995,12174,2020,21627,21707,80,53,63,,0,91,91,-1,166,166
10996,12176,2020,40363,40264,-99,106,125,,1,-80,-79,-1,413,413
10997,12177,2020,62089,62131,42,124,266,,0,190,190,-6,584,584
10998,12178,2020,8360,8370,10,24,22,,0,9,9,-1,115,115
10999,12179,2020,864835,863498,-1337,2011,2440,,92,-984,-892,-16,28367,28367
11000,12180,2020,6131,6102,-29,21,15,,0,-34,-34,-1,0,0
11001,12181,2020,159788,160345,557,280,633,,1,941,942,-32,1147,1147
11002,12182,2020,269452,269621,169,541,827,,1,469,470,-15,7930,7930
11003,12183,2020,41799,42021,222,100,82,,4,201,205,-1,125,125
11004,12184,2020,14903,14881,-22,37,70,,0,14,14,-3,146,146
11005,12185,2020,2201,2189,-12,6,12,,0,-6,-6,0,2,2
11006,12186,2020,31205,31147,-58,92,118,,2,-34,-32,0,1188,1188
11007,12187,2020,387340,386759,-581,955,806,,35,-772,-737,7,20712,20712
11008,12189,2020,5455,5462,7,20,13,,0,1,1,-1,18,18
11009,12190,2020,5215,5205,-10,12,28,,0,5,5,1,71,71
11010,12191,2020,302294,302607,313,687,762,,-2,395,393,-5,4185,4185
11011,12192,2020,281202,281726,524,976,588,,0,119,119,17,6763,6763
11012,12193,2020,5247,5263,16,25,15,,0,5,5,1,115,115
11013,12194,2020,1689,1681,-8,5,9,,0,-3,-3,-1,58,58
11014,12195,2020,16216,16196,-20,42,77,,0,15,15,0,609,609
11015,12196,2020,6387,6339,-48,10,23,,0,-35,-35,0,30,30
11016,12197,2020,31268,31173,-95,65,145,,0,-11,-11,-4,2052,2052
11017,12198,2020,158921,159357,436,389,434,,3,479,482,-1,2535,2535
11018,12199,2020,76248,76095,-153,182,236,,0,-95,-95,-4,3613,3613
11019,12200,2020,9836,9811,-25,32,48,,0,-9,-9,0,49,49
11020,12201,2020,10853,10836,-17,26,50,,0,8,8,-1,528,528
11021,12203,2020,1204,1198,-6,2,10,,0,2,2,0,24,24
11022,12204,2020,23090,23046,-44,95,77,,0,-63,-63,1,3721,3721
11023,12205,2020,62584,62574,-10,133,183,,5,37,42,-2,4669,4669
11024,12206,2020,12036,12034,-2,19,24,,0,4,4,-1,18,18
11025,12207,2020,128804,128393,-411,332,567,,1,-167,-166,-10,4114,4114
11026,12208,2020,5459,5435,-24,15,28,,0,-10,-10,-1,810,810
11027,12210,2020,7653,7649,-4,18,31,,0,10,10,-1,694,694
11028,12211,2020,15039,15020,-19,43,38,,0,-23,-23,-1,171,171
11029,12212,2020,56356,56315,-41,101,229,,0,93,93,-6,956,956
11030,12213,2020,43700,43541,-159,119,190,,0,-85,-85,-3,1200,1200
11031,12214,2020,91103,91333,230,231,268,,0,267,267,0,1429,1429
11032,12215,2020,31026,30902,-124,58,124,,0,-57,-57,-1,902,902
11033,12216,2020,18160,18159,-1,53,63,,0,10,10,-1,109,109
11034,12217,2020,26023,26020,-3,90,92,,0,-1,-1,0,1305,1305
11035,12218,2020,61302,61143,-159,150,212,,0,-95,-95,-2,2970,2970
11036,12219,2020,9591,9582,-9,28,30,,0,-7,-7,0,42,42
11037,12220,2020,17106,17067,-39,43,60,,0,-21,-21,-1,445,445
11038,12221,2020,15826,15863,37,41,33,,0,30,30,-1,183,183
11039,12222,2020,77279,77198,-81,178,238,,1,-20,-19,-2,4185,4185
11040,12223,2020,470856,471058,202,1053,1040,,29,164,193,-4,3119,3119
11041,12224,2020,186847,187960,1113,259,831,,6,1728,1734,-49,2536,2536
11042,12225,2020,388153,389696,1543,1026,1042,,3,1543,1546,13,8194,8194
11043,12226,2020,14236,14193,-43,34,53,,0,-24,-24,0,252,252
11044,12227,2020,37938,37892,-46,102,136,,0,-11,-11,-1,883,883
11045,12228,2020,50107,50212,105,71,139,,0,182,182,-9,358,358
11046,12229,2020,96929,96845,-84,162,310,,0,74,74,-10,2299,2299
11047,12230,2020,40474,40541,67,67,133,,1,138,139,-6,4415,4415
11048,12232,2020,6475,6496,21,19,15,,0,16,16,1,47,47
11049,12233,2020,16835,16777,-58,38,58,,0,-37,-37,-1,950,950
11050,12235,2020,10473,10512,39,12,27,,0,55,55,-1,24,24
11051,12236,2020,33976,34080,104,87,112,,3,127,130,-1,2966,2966
11052,12238,2020,86070,85865,-205,193,360,,0,-29,-29,-9,2012,2012
11053,12239,2020,10795,10757,-38,41,37,,0,-40,-40,-2,166,166
11054,12240,2020,68094,67983,-111,155,211,,0,-51,-51,-4,756,756
11055,12241,2020,26831,26800,-31,44,105,,0,33,33,-3,360,360
11056,12242,2020,7408,7380,-28,19,23,,0,-23,-23,-1,178,178
11057,12243,2020,55638,55642,4,98,98,,0,7,7,-3,1673,1673
11058,12245,2020,284900,284520,-380,773,710,,10,-463,-453,10,16743,16743
11059,12246,2020,35954,35813,-141,74,137,,0,-77,-77,-1,2909,2909
11060,12247,2020,149788,149650,-138,301,306,,5,-139,-134,1,14418,14418
11061,12248,2020,374557,374504,-53,1015,1026,,39,-75,-36,-6,8737,8737
11062,12250,2020,10924,10903,-21,40,39,,0,-21,-21,-1,170,170
11063,12252,2020,2764,2749,-15,6,12,,0,-8,-8,-1,68,68
11064,12253,2020,939489,938149,-1340,3052,2647,,60,-1830,-1770,25,21586,21586
11065,12254,2020,13594,13600,6,28,63,,1,40,41,0,96,96
11066,12255,2020,26577,26569,-8,75,114,,0,34,34,-3,234,234
11067,12257,2020,169245,168873,-372,616,445,,4,-555,-551,8,1245,1245
11068,12259,2020,16479,16470,-9,53,80,,0,18,18,0,134,134
11069,12260,2020,25348,25392,44,79,58,,0,24,24,-1,270,270
11070,12261,2020,7293,7278,-15,18,22,,0,-10,-10,-1,0,0
11071,12262,2020,17806,17798,-8,31,84,,-1,49,48,-3,2439,2439
11072,12263,2020,32567,32473,-94,92,160,,-1,-24,-25,-1,653,653
11073,12264,2020,620443,624938,4495,1768,1201,,25,3864,3889,39,2823,2823
11074,12265,2020,25318,25357,39,51,100,,1,87,88,0,2488,2488
11075,12266,2020,25768,25812,44,58,76,,-1,64,63,-1,1001,1001
11076,12267,2020,5230,5233,3,15,11,,0,-1,-1,0,28,28
11077,12268,2020,362679,363492,813,1259,614,,-2,140,138,30,2887,2887
11078,12269,2020,465825,464908,-917,1179,1387,,37,-741,-704,-5,14058,14058
11079,12270,2020,59134,59081,-53,152,220,,0,17,17,-2,449,449
11080,12271,2020,10171,10165,-6,24,23,,0,-7,-7,0,124,124
11081,12272,2020,100720,100552,-168,323,309,,6,-184,-178,-4,4469,4469
11082,12273,2020,3360,3346,-14,10,12,,0,-12,-12,0,96,96
11083,12274,2020,21446,21362,-84,47,72,,0,-60,-60,1,2733,2733
11084,12276,2020,21184,21204,20,75,92,,0,38,38,-1,396,396
11085,12277,2020,36251,36218,-33,112,140,,0,-4,-4,-1,2399,2399
11086,12278,2020,3115,3103,-12,11,8,,0,-14,-14,-1,37,37
11087,12279,2020,6176,6153,-23,9,28,,0,-4,-4,0,58,58
11088,12280,2020,2907,2898,-9,8,6,,0,-10,-10,-1,33,33
11089,12281,2020,34668,34927,259,72,56,,1,243,244,-1,305,305
11090,12282,2020,29087,28992,-95,77,125,,0,-47,-47,0,290,290
11091,12284,2020,1274395,1272408,-1987,3179,3257,,110,-2001,-1891,-18,13629,13629
11092,12285,2020,6650,6639,-11,14,20,,0,-5,-5,0,1701,1701
11093,12286,2020,5808,5810,2,7,8,,0,3,3,0,21,21
11094,12288,2020,428849,428694,-155,1135,1188,,39,-130,-91,-11,11304,11304
11095,12289,2020,9748,9726,-22,32,34,,0,-21,-21,1,149,149
11096,12290,2020,40488,40358,-130,97,188,,0,-35,-35,-4,1618,1618
11097,12291,2020,10355,10398,43,26,29,,0,45,45,1,3,3
11098,12292,2020,10924,10900,-24,29,43,,0,-8,-8,-2,192,192
11099,12293,2020,414809,414250,-559,1239,1434,,7,-366,-359,-5,7156,7156
11100,12294,2020,65920,65835,-85,231,130,,1,-192,-191,5,796,796
11101,12295,2020,24727,24828,101,39,73,,0,136,136,-1,955,955
11102,12297,2020,286401,286544,143,788,729,,7,83,90,-6,7052,7052
11103,12298,2020,588261,588769,508,1658,1341,,-16,203,187,4,14037,14037
11104,12299,2020,11511,11470,-41,30,37,,0,-34,-34,0,45,45
11105,12300,2020,240712,241818,1106,617,459,,-1,938,937,11,887,887
11106,12301,2020,5674,5671,-3,14,17,,0,1,1,-1,106,106
11107,12302,2020,6482,6445,-37,9,17,,-1,-27,-28,-1,291,291
11108,12303,2020,66021,65897,-124,183,262,,0,-46,-46,1,669,669
11109,12305,2020,12526,12537,11,41,30,,0,1,1,-1,349,349
11110,12306,2020,2806,2810,4,24,6,,0,-14,-14,0,17,17
11111,12307,2020,34962,34898,-64,60,113,,0,-10,-10,-1,296,296
11112,12308,2020,270876,270427,-449,700,851,,4,-292,-288,-10,11980,11980
11113,12309,2020,8199,8151,-48,19,24,,0,-45,-45,2,919,919
11114,12311,2020,3800,3767,-33,11,9,,0,-35,-35,0,35,35
11115,12312,2020,18956,18960,4,50,54,,1,8,9,-1,214,214
11116,12313,2020,10600,10518,-82,20,56,,0,-45,-45,-1,104,104
11117,12314,2020,26659,26688,29,66,92,,1,55,56,-1,239,239
11118,12315,2020,16529,16524,-5,47,26,,0,-26,-26,0,890,890
11119,12316,2020,93263,93063,-200,260,382,,-1,-72,-73,-5,1170,1170
11120,12317,2020,14913,14930,17,28,44,,0,33,33,0,2681,2681
11121,12319,2020,18135,18083,-52,47,64,,0,-34,-34,-1,175,175
11122,12320,2020,236209,237067,858,388,917,,2,1430,1432,-45,3740,3740
11123,12321,2020,10387,10383,-4,23,32,,0,6,6,-1,192,192
11124,12322,2020,64929,64887,-42,146,295,,0,116,116,-9,1109,1109
11125,12323,2020,2301,2281,-20,3,11,,0,-11,-11,-1,4,4
11126,12324,2020,36726,36666,-60,82,112,,0,-30,-30,0,4632,4632
11127,12325,2020,2547,2559,12,9,7,,1,10,11,-1,36,36
11128,12326,2020,103312,103291,-21,273,336,,0,46,46,-4,2656,2656
11129,12327,2020,143252,143291,39,393,436,,6,78,84,-2,1167,1167
11130,12328,2020,9697,9687,-10,24,26,,0,-8,-8,0,1118,1118
11131,12330,2020,15425,15391,-34,54,58,,0,-29,-29,-1,343,343
11132,12331,2020,16376,16362,-14,42,35,,-1,-20,-21,0,824,824
11133,12332,2020,23331,23347,16,44,29,,2,-2,0,1,215,215
11134,12333,2020,496,498,2,1,0,,0,2,2,-1,0,0
11135,12334,2020,4564,4554,-10,6,16,,0,0,0,0,43,43
11136,12335,2020,14421,14418,-3,48,49,,0,-2,-2,0,122,122
11137,12336,2020,4178,4149,-29,8,14,,0,-23,-23,0,61,61
11138,12337,2020,22035,22035,0,37,67,,0,34,34,-4,155,155
11139,12338,2020,50948,50782,-166,90,234,,1,-18,-17,-5,501,501
11140,12339,2020,47110,47390,280,108,112,,0,288,288,-4,350,350
11141,12340,2020,509285,509001,-284,1178,1087,,13,-378,-365,-10,8602,8602
11142,12341,2020,33381,33391,10,146,92,,0,-44,-44,0,496,496
11143,12342,2020,60970,60961,-9,146,201,,0,45,45,1,876,876
11144,12343,2020,8440,8413,-27,16,29,,0,-13,-13,-1,74,74
11145,12344,2020,6244,6217,-27,8,15,,0,-20,-20,0,1830,1830
11146,12345,2020,11999,11986,-13,43,49,,-1,-6,-7,0,264,264
11147,12347,2020,30787,30716,-71,62,121,,0,-10,-10,-2,425,425
11148,12348,2020,129752,130897,1145,115,651,,-3,1744,1741,-60,7704,7704
11149,12349,2020,112417,112222,-195,276,374,,0,-93,-93,-4,6488,6488
11150,12350,2020,256728,256533,-195,894,738,,33,-394,-361,10,3355,3355
11151,12351,2020,36787,36795,8,108,116,,0,18,18,-2,313,313
11152,12352,2020,27791,27735,-56,73,94,,0,-32,-32,-3,135,135
11153,12354,2020,49874,49983,109,139,148,,0,120,120,-2,317,317
11154,12355,2020,11597,11552,-45,35,48,,0,-31,-31,-1,23,23
11155,12356,2020,29800,29730,-70,55,152,,0,31,31,-4,689,689
11156,12358,2020,12451,12456,5,24,54,,0,35,35,0,1757,1757
11157,12359,2020,945,931,-14,1,2,,0,-13,-13,0,9,9
11158,12360,2020,929744,928644,-1100,2994,2811,,8,-1320,-1312,29,16823,16823
11159,12361,2020,18402,18353,-49,47,73,,0,-22,-22,-1,264,264
11160,12362,2020,65969,65871,-98,139,220,,-1,-9,-10,-7,747,747
11161,12363,2020,553543,554901,1358,1168,2186,,16,2411,2427,-51,13860,13860
11162,12364,2020,55691,55509,-182,132,185,,0,-126,-126,-3,951,951
11163,12365,2020,26472,26477,5,60,75,,0,20,20,0,301,301
11164,12366,2020,2519,2510,-9,9,5,,0,-13,-13,0,103,103
11165,12367,2020,7012,7005,-7,8,19,,0,5,5,-1,40,40
11166,12368,2020,104682,104769,87,279,331,,-1,143,142,-3,761,761
11167,12369,2020,16251,16224,-27,38,67,,0,3,3,-1,956,956
11168,12370,2020,399,396,-3,0,0,,0,-3,-3,0,0,0
11169,12371,2020,25327,25313,-14,68,62,,1,-20,-19,-1,1324,1324
11170,12372,2020,1585055,1586241,1186,4548,3453,,113,-50,63,28,23065,23065
11171,12373,2020,23087,22995,-92,78,100,,0,-68,-68,-2,189,189
11172,12374,2020,12988,12965,-23,21,54,,0,12,12,-2,99,99
11173,12375,2020,21593,21529,-64,50,65,,0,-48,-48,-1,1669,1669
11174,12376,2020,123421,123336,-85,314,443,,-1,48,47,-3,1960,1960
11175,12377,2020,8432,8427,-5,25,45,,0,16,16,-1,28,28
11176,12378,2020,24662,24732,70,80,71,,0,61,61,0,2961,2961
11177,12379,2020,32984,33001,17,88,124,,0,56,56,-3,647,647
11178,12380,2020,29616,29553,-63,73,107,,0,-29,-29,0,1548,1548
11179,12381,2020,12376,12330,-46,23,61,,0,-6,-6,-2,28,28
11180,12382,2020,88619,88528,-91,188,283,,0,8,8,-4,1414,1414
11181,12383,2020,14785,14792,7,46,45,,0,6,6,0,176,176
11182,12384,2020,64653,64624,-29,190,161,,-1,-58,-59,1,4438,4438
11183,12385,2020,74591,74349,-242,194,324,,1,-108,-107,-5,3641,3641
11184,12386,2020,14067,14060,-7,32,58,,0,19,19,0,441,441
11185,12387,2020,10280,10257,-23,39,32,,0,-30,-30,0,200,200
11186,12388,2020,216403,216255,-148,459,366,,9,-259,-250,9,9714,9714
11187,12389,2020,1451,1457,6,2,9,,0,13,13,0,22,22
11188,12390,2020,34668,34614,-54,95,111,,0,-37,-37,-1,394,394
11189,12392,2020,10679,10650,-29,24,39,,0,-15,-15,1,480,480
11190,12393,2020,80562,80394,-168,200,292,,0,-71,-71,-5,5701,5701
11191,12394,2020,19913,19897,-16,55,62,,0,-7,-7,-2,125,125
11192,12395,2020,669,671,2,0,0,,0,3,3,-1,2,2
11193,12396,2020,21576,21547,-29,33,100,,0,41,41,-3,729,729
11194,12398,2020,49967,49736,-231,132,212,,1,-148,-147,-4,3882,3882
11195,12399,2020,109222,109475,253,350,309,,2,212,214,-2,2230,2230
11196,12400,2020,292198,292378,180,720,669,,4,121,125,4,14609,14609
11197,12401,2020,762,761,-1,4,0,,0,-5,-5,0,0,0
11198,12402,2020,3994,3994,0,8,18,,0,11,11,-1,24,24
11199,12403,2020,42681,42625,-56,92,108,,0,-38,-38,-2,7926,7926
11200,12405,2020,382590,382733,143,1040,1085,,4,187,191,-3,10524,10524
11201,12406,2020,7675,7653,-22,17,30,,0,-9,-9,0,52,52
11202,12407,2020,15796,15765,-31,22,79,,0,28,28,-2,128,128
11203,12408,2020,46228,46230,2,163,155,,0,-6,-6,0,1785,1785
11204,12409,2020,25223,25180,-43,64,109,,0,3,3,-1,2789,2789
11205,12413,2020,19509,19399,-110,56,88,,0,-77,-77,-1,779,779
11206,12414,2020,181851,181687,-164,382,526,,0,-6,-6,-14,11651,11651
11207,12415,2020,16348,16305,-43,43,55,,0,-32,-32,1,1368,1368
11208,12417,2020,8605,8623,18,14,28,,0,34,34,-2,83,83
11209,12418,2020,30591,30444,-147,67,132,,0,-79,-79,-3,511,511
11210,12419,2020,19707,19642,-65,59,58,,0,-66,-66,0,722,722
11211,12420,2020,863728,862032,-1696,2352,2011,,141,-2214,-2073,36,24456,24456
11212,12421,2020,1264817,1261696,-3121,3267,4200,,84,-2230,-2146,-42,29995,29995
11213,12422,2020,30144,30155,11,104,96,,0,3,3,0,1995,1995
11214,12424,2020,2188,2180,-8,7,5,,0,-10,-10,0,35,35
11215,12425,2020,169064,169183,119,544,424,,0,-3,-3,2,2545,2545
11216,12427,2020,20337,20338,1,54,75,,0,24,24,-2,369,369
11217,12429,2020,20646,20647,1,52,51,,1,1,2,-2,1142,1142
11218,12430,2020,357978,360102,2124,820,465,,4,1742,1746,23,519,519
11219,12431,2020,51938,51934,-4,152,148,,0,-6,-6,-2,4023,4023
11220,12432,2020,30066,30125,59,63,95,,0,95,95,-4,185,185
11221,12433,2020,2460,2452,-8,4,5,,0,-7,-7,0,148,148
11222,12434,2020,327997,329364,1367,939,971,,7,1388,1395,4,7562,7562
11223,12435,2020,16878,16821,-57,44,53,,0,-47,-47,-1,730,730
11224,12436,2020,24435,24452,17,38,91,,0,74,74,-4,284,284
11225,12437,2020,421401,422160,759,988,1045,,-5,839,834,-18,2697,2697
11226,12438,2020,46095,46018,-77,108,153,,3,-34,-31,-1,580,580
11227,12439,2020,20432,20432,0,70,81,,0,13,13,-2,245,245
11228,12440,2020,63381,63346,-35,164,210,,2,9,11,0,3169,3169
11229,12441,2020,9172,9156,-16,27,31,,0,-12,-12,0,66,66
11230,12442,2020,13265,13246,-19,30,49,,0,2,2,-2,108,108
11231,12443,2020,8600,8529,-71,28,40,,0,-59,-59,0,1585,1585
11232,12444,2020,8963,9010,47,18,19,,0,48,48,0,42,42
11233,12445,2020,11786,11824,38,54,21,,0,5,5,0,65,65
11234,12446,2020,55696,55638,-58,124,164,,1,-15,-14,-4,399,399
11235,12447,2020,38982,38830,-152,99,183,,2,-66,-64,-4,196,196
11236,12448,2020,188000,189133,1133,465,479,,8,1135,1143,4,6042,6042
11237,12449,2020,2736074,2727393,-8681,8743,4781,,-67,-12653,-12720,77,37091,37091
11238,12450,2020,17889,17828,-61,48,75,,0,-33,-33,-1,263,263
11239,12451,2020,23977,23943,-34,55,51,,-1,-36,-37,-1,773,773
11240,12452,2020,27613,27564,-49,74,90,,0,-32,-32,-1,243,243
11241,12453,2020,9421,9413,-8,16,37,,0,14,14,-1,845,845
11242,12454,2020,10702,10671,-31,33,37,,0,-26,-26,-1,387,387
11243,12455,2020,23459,23432,-27,41,123,,0,60,60,-5,200,200
11244,12457,2020,72902,72630,-272,227,274,,-2,-227,-229,4,742,742
11245,12458,2020,67872,67976,104,171,195,,0,130,130,-2,395,395
11246,12459,2020,1016508,1013227,-3281,2884,2559,,23,-3603,-3580,-26,35294,35294
11247,12460,2020,43109,43134,25,76,126,,0,76,76,-1,4024,4024
11248,12461,2020,705,710,5,1,3,,0,8,8,-1,0,0
11249,12462,2020,1876,1885,9,9,5,,0,6,6,-1,49,49
11250,12463,2020,10545,10498,-47,38,46,,0,-39,-39,0,167,167
11251,12464,2020,109658,109359,-299,293,398,,0,-189,-189,-5,3275,3275
11252,12465,2020,16883,16894,11,41,89,,0,61,61,-2,372,372
11253,12466,2020,122076,122654,578,360,339,,4,549,553,4,830,830
11254,12467,2020,212666,212252,-414,543,749,,0,-197,-197,-11,3620,3620
11255,12468,2020,34024,33942,-82,89,117,,1,-53,-52,-2,1206,1206
11256,12469,2020,1245,1245,0,7,10,,0,3,3,0,16,16
11257,12470,2020,49978,50042,64,131,165,,1,100,101,-3,509,509
11258,12471,2020,11936,11930,-6,24,46,,0,17,17,-1,938,938
11259,12472,2020,42712,42806,94,91,167,,0,173,173,-3,213,213
11260,12473,2020,11335,11343,8,31,34,,0,13,13,-2,963,963
11261,12474,2020,40892,40975,83,101,138,,0,120,120,0,337,337
11262,12475,2020,148834,149218,384,314,357,,4,427,431,-4,625,625
11263,12476,2020,2084,2072,-12,2,9,,0,-5,-5,0,45,45
11264,12477,2020,14779,14777,-2,40,61,,0,19,19,0,51,51
11265,12478,2020,33244,33118,-126,86,153,,0,-56,-56,-3,419,419
11266,12479,2020,23310,23238,-72,54,89,,-1,-34,-35,-2,2270,2270
11267,12480,2020,43127,42965,-162,88,162,,0,-85,-85,-3,1089,1089
11268,12481,2020,153843,154403,560,260,873,,1,1207,1208,-35,2146,2146
11269,12482,2020,46031,46105,74,125,172,,7,115,122,-1,2303,2303
11270,12483,2020,6799,6765,-34,12,15,,0,-31,-31,0,80,80
11271,12485,2020,25453,25356,-97,58,126,,0,-27,-27,-2,572,572
11272,12486,2020,119194,119441,247,204,269,,-1,322,321,-9,449,449
11273,12487,2020,47555,47527,-28,113,131,,0,-8,-8,-2,5643,5643
11274,12488,2020,351029,353498,2469,763,1183,,1,2910,2911,-22,3346,3346
11275,12489,2020,15056,15035,-21,31,65,,0,14,14,-1,142,142
11276,12490,2020,47992,48068,76,153,127,,0,50,50,0,297,297
11277,12491,2020,91647,91471,-176,216,347,,1,-39,-38,-7,3495,3495
11278,12492,2020,16968,16961,-7,46,47,,0,-5,-5,-1,1792,1792
11279,12495,2020,10273,10218,-55,23,51,,0,-27,-27,0,228,228
11280,12496,2020,11617,11617,0,24,55,,0,32,32,-1,110,110
11281,12497,2020,570719,570718,-1,1419,1405,,27,-37,-10,-5,17502,17502
11282,12498,2020,32986,33009,23,54,128,,0,103,103,-6,829,829
11283,12499,2020,20128,20042,-86,66,91,,0,-60,-60,-1,281,281
11284,12500,2020,200629,200746,117,511,621,,11,232,243,-16,3449,3449
11285,12500,2020,1455271,1451911,-3360,4002,3773,,38,-3571,-3533,-56,42136,42136
11286,12501,2020,4874,4869,-5,12,16,,0,-1,-1,0,0,0
11287,12502,2020,12371,12318,-53,37,52,,0,-38,-38,0,138,138
11288,12503,2020,83938,83723,-215,223,285,,0,-147,-147,-6,3592,3592
11289,12504,2020,22031,21949,-82,59,93,,0,-45,-45,-3,93,93
11290,12505,2020,730395,731847,1452,2210,1558,,-33,797,764,36,19435,19435
11291,12506,2020,4104,4106,2,5,10,,0,8,8,-1,2,2
11292,12507,2020,30003,29981,-22,55,81,,0,5,5,-1,207,207
11293,12509,2020,873965,870014,-3951,2032,1648,,49,-4400,-4351,16,25395,25395
11294,12510,2020,10019,9983,-36,36,44,,0,-28,-28,0,149,149
11295,12511,2020,116441,116266,-175,311,409,,1,-74,-73,-4,3251,3251
11296,12512,2020,223259,223394,135,530,733,,1,356,357,-19,3387,3387
11297,12513,2020,181830,181225,-605,549,539,,0,-614,-614,-1,4741,4741
11298,12515,2020,5107,5078,-29,8,23,,0,-13,-13,-1,83,83
11299,12516,2020,388656,390855,2199,1102,805,,139,1739,1878,24,3101,3101
11300,12517,2020,75636,75811,175,168,267,,0,278,278,-4,2613,2613
11301,12518,2020,7436,7409,-27,18,11,,0,-35,-35,1,92,92
11302,12519,2020,16321,16307,-14,34,57,,0,11,11,-2,252,252
11303,12520,2020,3442,3427,-15,7,15,,0,-7,-7,0,6,6
11304,12521,2020,112458,112475,17,266,307,,0,67,67,-9,3166,3166
11305,12522,2020,2411,2397,-14,5,13,,0,-5,-5,-1,343,343
11306,12523,2020,35874,35965,91,108,133,,0,117,117,-1,471,471
11307,12524,2020,116418,116240,-178,247,322,,5,-107,-102,-1,4483,4483
11308,12525,2020,79074,79185,111,202,192,,3,102,105,-4,881,881
